@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
113,38.891508,332.728973,320,-20790,469.697037,-149.69706,0.99541,23561043712,193660,112.801384,36.560122,313.473145,313.334,-15141.570313,443.033035,-129.699024,0.973409,20016573440,166672.507813,112.400776,28.43078,227.994957,259.813293,-1256.572754,319.352249,-59.538956,0.737075,7064524416,77413.863281,0.400608,115.701302,17.519739,132.067253,106.110741,-6099.380127,187.698853,-81.588116,0.50495,612827108,37493.947266,-2.899918,-3.300526,117.585354,22.943948,49.160049,-18.437668,-1454.532471,46.112944,-64.55061,0.412081,2034573.9375,6170.251709,-4.78397,-5.184578,-1.884052,111.223358,11.871993,19.244853,-24.683769,107.584621,-2.719427,-21.964343,0.445162,113428.921875,185.213081,1.578026,1.177418,4.477943,6.361996,115.355038,127.833328,103.972221,1153.550354,8.128289,115.372807,'class 2'
112.666626,34.15982,347.661867,350.003662,-19117.12915,494.798138,-144.794502,0.94346,28662219980.84375,206170.860352,112.435759,31.899691,330.728587,343.017458,-13973.740273,470.036082,-127.018614,0.923977,24595058412.875,180602.861733,112.103617,24.286572,248.872498,283.112839,-1582.026377,348.696911,-65.584074,0.727386,8972415140.390625,90822.740793,0.332142,115.713327,16.44728,143.080868,120.398986,-6457.271222,203.131227,-82.732246,0.507253,784979286.771973,41957.784419,-3.277568,-3.60971,118.051741,23.263678,50.1975,-17.27447,-1554.71576,48.311334,-65.585802,0.414448,1895914.742561,6528.091528,-5.615982,-5.948124,-2.338414,111.473254,11.713166,19.737,-25.518077,118.272318,-3.17719,-22.340887,0.457411,120095.266788,183.650001,0.962505,0.630363,4.240073,6.578487,115.668648,128.148181,104.138908,1156.686459,8.387575,116.15604,'class 2'
111.527724,26.447227,384.186757,420.890001,-7221.165187,540.66797,-119.777988,0.780654,41031977779.737656,219280.878458,111.342507,24.975609,372.649372,412.223279,-5141.669505,522.808421,-110.585135,0.770409,35776189654.60297,201356.816644,111.648327,20.635285,299.79718,336.825729,-2294.308798,417.523069,-80.697344,0.688554,14160798805.403313,124529.542447,-0.30582,116.040102,18.944962,168.613829,152.774547,-7415.594016,239.157968,-86.383428,0.517175,1245446198.577712,53075.460098,-4.697595,-4.391775,119.461691,25.162607,52.314613,-14.62019,-1758.527907,52.903887,-67.524074,0.418016,1628042.186077,7255.575582,-8.119183,-7.813364,-3.421588,112.201465,11.268772,21.181727,-27.999439,154.599003,-4.822957,-23.176483,0.476343,132594.096187,169.139454,-0.858958,-0.553138,3.838637,7.260226,116.624689,129.531718,104.902747,1166.246882,9.061561,118.109593,'class 2'
111.611067,38.657661,459.028707,542.556017,25422.208226,595.198991,-52.642973,0.679399,62318239236.362656,212725.87382,111.534899,37.213035,440.660065,521.59793,22756.87372,573.527161,-51.929222,0.683975,53639763897.00922,197909.609151,112.408019,31.190135,328.092847,380.978072,5207.354709,443.164031,-62.185964,0.688591,18572950797.215813,128452.344671,-0.873121,117.436288,27.134597,170.0557,158.347392,-7063.101413,242.650642,-84.303257,0.544099,1343908764.423415,53520.1375,-5.901389,-5.028268,121.095867,26.701368,53.420219,-16.878539,-1819.168582,53.044262,-69.9228,0.425838,2226009.241653,7568.08287,-9.560968,-8.687847,-3.659579,112.881216,10.59996,22.755248,-30.531395,194.139103,-6.308183,-24.223212,0.513286,150201.712623,161.313357,-1.346317,-0.473196,4.555072,8.214651,117.776289,130.654389,106.166389,1177.762873,9.437825,119.050806,'class 2'
111.666626,46.797453,508.920295,623.661743,47183.128906,631.550785,-7.889028,0.6119,76508214067.25,208356.137451,111.663152,45.370821,485.99776,594.509913,41354.767342,607.337591,-12.827667,0.626355,65548086521.25,195611.611089,112.91445,38.226273,346.955474,410.411171,10208.15847,460.256963,-49.845796,0.688616,21514205927.5,131067.386534,-1.251298,118.367021,32.594021,171.016889,162.062395,-6828.120688,244.978948,-82.916562,0.562047,1409546468.535156,53816.571007,-6.703869,-5.452571,122.185251,27.727147,54.157244,-18.384014,-1859.593231,53.137839,-71.521853,0.431051,2624629.614029,7776.408347,-10.522099,-9.270801,-3.81823,113.334355,10.154112,23.804198,-32.219263,220.497561,-7.298274,-24.920989,0.537913,161939.407125,156.096278,-1.671203,-0.419905,5.032666,8.850896,118.543976,131.40279,107.008765,1185.439732,9.688652,119.678243,'class 2'
112.583455,56.404091,489.125595,577.877591,35444.552635,613.611508,-35.73391,0.684409,70458510029.72449,214624.420433,112.64241,54.32471,467.154665,551.717797,31095.586145,589.678602,-37.960792,0.697026,60226632370.18211,200100.572289,114.03781,43.846329,334.425591,386.546991,7312.218056,445.106577,-58.55959,0.74657,19491671236.1923,127759.078063,-1.3954,119.212203,35.496053,164.274909,156.314441,-6296.302402,235.835194,-79.520758,0.580041,1264928188.367099,50172.573184,-6.569793,-5.174393,122.792313,28.183322,54.060758,-21.437427,-1762.090253,50.678183,-72.115611,0.436235,3621989.235686,7555.896455,-10.149903,-8.754503,-3.58011,113.526411,9.875908,24.322085,-33.022884,235.211433,-7.793928,-25.228956,0.549801,166215.174475,152.905662,-0.884001,0.511399,5.685791,9.265902,118.933248,131.610742,107.39259,1189.332463,9.616388,119.955667,'class 2'
114.416779,75.613849,449.543443,486.32605,11971.698364,577.739522,-91.413478,0.829401,58361317152.05078,227158.691162,114.600566,72.229209,429.475376,466.149234,10580.980316,554.36709,-88.21784,0.838342,49585672604.90137,209076.850984,116.284118,55.084384,309.370414,338.827369,1521.397626,414.811354,-75.983987,0.862458,15447342437.499023,121143.672511,-1.683552,120.902256,41.299054,150.793417,144.82064,-5232.860563,217.551033,-72.730394,0.616024,975744582.362793,42885.911847,-6.30169,-4.618138,124.006214,29.095507,53.867821,-27.543135,-1567.119999,45.759772,-73.302909,0.446601,5616343.279579,7114.953415,-9.405648,-7.722096,-3.103958,113.910453,9.319603,25.357672,-34.629833,264.633788,-8.785055,-25.844779,0.573574,174765.143534,146.525598,0.690113,2.373665,6.991803,10.095761,119.711651,132.02657,108.160099,1197.116499,9.471887,120.510414,'class 2'
115.333608,85.220487,429.748743,440.541897,233.122093,559.800245,-119.25836,0.90191,52311613114.52526,233426.974144,115.579824,81.183097,410.632281,423.357118,321.799119,536.708101,-113.350965,0.909013,44264218453.83348,213565.812185,117.407478,60.704441,296.840532,314.963189,-1374.542788,399.660968,-84.697781,0.920412,13424807746.191324,117835.36404,-1.827654,121.747438,44.201087,144.051436,139.072687,-4701.042276,208.407279,-69.334591,0.634018,831126302.194736,39241.914024,-6.167614,-4.33996,124.613276,29.551682,53.771335,-30.596548,-1469.617021,43.300117,-73.896667,0.451785,6613702.901237,6894.441523,-9.033452,-7.205798,-2.865838,114.102509,9.041399,25.87556,-35.433455,279.34766,-9.280709,-26.152747,0.585463,179040.910884,143.334982,1.477314,3.304968,7.644929,10.510767,120.100923,132.234522,108.543924,1201.00923,9.399623,120.787838,'class 2'
117.166931,104.430246,390.166592,348.990356,-23239.732178,523.928259,-174.937928,1.046902,40214420236.85156,245961.244873,117.53798,99.087596,372.952991,337.788555,-20192.80671,501.39659,-163.608012,1.050329,33623258688.552734,222542.090879,119.653786,71.942496,271.785355,267.243567,-7165.363219,369.365745,-102.122178,1.036299,9380478947.498047,111219.958488,-2.115806,123.437492,50.004088,130.569944,127.578885,-3637.600437,190.123118,-62.544227,0.67,541942696.19043,31955.252687,-5.899512,-3.783706,125.827178,30.463866,53.578398,-36.702256,-1274.646768,38.381706,-75.083965,0.46215,8608056.945129,6453.498483,-8.289197,-6.173392,-2.389686,114.486552,8.485094,26.911146,-37.040404,308.770016,-10.271836,-26.768569,0.609236,187590.879943,136.954918,3.051429,5.167234,8.95094,11.340626,120.879326,132.650349,109.311434,1208.793267,9.255122,121.342585,'class 2'
121.583771,109.513593,434.776586,217.987671,-49439.839722,499.918135,-281.930492,1.249115,31269948502.86328,315869.904297,121.976837,103.125836,410.496993,219.23198,-43084.347315,478.302217,-259.070233,1.249293,26237200401.651367,279902.57485,123.606054,73.130544,275.61447,218.519189,-12541.915646,348.194896,-129.6757,1.216852,7642982026.799805,114984.402436,-1.629217,126.61443,55.278397,108.62335,109.216513,-1874.512506,154.132062,-44.915546,0.744074,324364062.153603,21265.004296,-4.637592,-3.008376,127.725168,30.831709,56.479798,-52.10681,-563.163914,24.552684,-76.659496,0.493275,13214733.821442,5220.647842,-5.748331,-4.119114,-1.110739,114.932244,7.551625,28.335408,-39.200944,353.800781,-11.688963,-27.511981,0.64227,192403.315646,126.252503,7.044593,8.67381,11.682186,12.792925,122.354981,132.795461,110.899167,1223.549834,8.363045,122.851671,'class 2'
126.972887,109.356799,464.857679,146.048693,-60549.846038,478.580315,-332.531644,1.00762,25908291698.716133,348910.99869,127.286936,102.483102,436.539318,156.689376,-51780.780262,457.493754,-300.804391,1.003807,21657382370.86592,304300.818536,128.330208,72.978756,281.405215,203.190887,-10510.072511,326.681379,-123.490481,0.950308,6086418877.702269,105875.644806,-1.043272,130.95379,61.416993,80.595011,83.602612,10.907256,106.752573,-23.149961,0.8188,89975572.136967,9048.656975,-3.666854,-2.623582,130.214768,30.816742,62.398325,-73.768346,509.979572,5.113665,-78.882013,0.545318,18061814.608661,3623.11857,-2.927832,-1.88456,0.739022,115.475042,6.330881,30.155603,-41.955574,412.596117,-13.53368,-28.421894,0.684629,195494.295454,111.764817,11.811894,12.855165,15.478748,14.739726,124.276958,132.871769,113.468015,1242.769608,7.111457,125.05622,'class 2'
128.917084,98.878436,435.805195,264.15448,-30375.169067,483.923943,-219.769467,0.120369,33072609652.52881,275189.368286,129.0291,93.122869,413.540175,268.696808,-23395.762716,462.064738,-193.367939,0.115069,27268835332.656128,238388.407625,129.873696,70.299576,285.327755,269.97081,4304.005912,325.996167,-56.02535,0.056279,6448220169.064941,80133.955385,-0.844596,133.278209,63.145253,68.433748,69.10221,255.526126,83.979877,-14.877667,0.820106,56362015.379101,5997.017918,-4.24911,-3.404513,131.397769,30.051261,68.431475,-86.280019,1233.168408,-6.104272,-80.175748,0.587144,18542534.402679,2893.894843,-2.368669,-1.524073,1.88044,115.669219,5.756437,30.947326,-43.143538,440.120219,-14.388702,-28.754836,0.703275,192052.014003,104.195661,13.359881,14.204477,17.60899,15.72855,125.169438,132.734187,115.429884,1251.694388,6.392567,126.446892,'class 2'
129.88936,93.638295,421.276293,323.218187,-15285.067839,486.596247,-163.378055,-0.323338,36655424582.36994,238321.803255,129.900341,88.441895,402.038497,324.710779,-9200.655059,464.350649,-139.639876,-0.329381,30075075588.77205,205426.167339,130.645581,68.959741,287.289385,303.366885,11712.401476,325.653499,-22.286607,-0.390817,6629153940.665648,67260.753809,-0.74524,134.440632,64.009541,62.352004,61.850681,377.857957,72.591444,-10.740763,0.820759,39552159.399292,4470.918987,-4.540291,-3.79505,131.989378,29.66845,71.448602,-92.537001,1594.829041,-11.714268,-80.822735,0.608061,18782938.313587,2529.216212,-2.089037,-1.343796,2.451254,115.766325,5.469162,31.34326,-43.737629,453.88479,-14.816291,-28.921338,0.712601,190330.558108,100.410389,14.134016,14.879256,18.674307,16.223053,125.615759,132.665384,116.410998,1256.157595,6.033056,127.142355,'class 2'
131.833537,83.174268,444.0311,517.112603,32808.901624,548.969826,-31.857209,-1.106591,78293750560.73648,189381.081122,131.839441,79.896605,424.561394,503.308951,34178.504379,519.57882,-16.269874,-1.116854,60404771765.1483,160048.055933,133.173655,69.437905,302.790619,386.296873,27831.390942,343.428777,42.868099,-1.20838,8845514367.963495,48244.778248,-1.334215,138.024645,65.434581,55.296255,28.359298,301.336343,47.763884,-19.404588,0.469256,16550577.560218,2898.822233,-6.185204,-4.850989,133.6408,28.060574,81.30395,-110.999162,2731.256076,-27.919551,-83.079612,0.696234,18165400.228315,1610.539126,-1.801359,-0.467145,4.383845,115.999633,4.767378,32.421186,-45.355978,492.319475,-16.03674,-29.319239,0.737646,181904.239325,88.989055,15.839808,17.174022,22.025012,17.641167,126.794282,132.53832,119.135188,1267.942813,4.983563,128.56042,'class 2'
131.833476,83.217272,599.434004,744.450738,86560.217664,720.038798,24.411931,-0.794633,181703151416.52017,263714.732001,132.430176,82.341135,561.110846,703.056787,79155.439707,671.531831,31.524943,-0.813096,134550450422.74217,221643.43548,136.127052,78.908781,337.522461,434.741152,31745.646257,398.803485,35.937671,-0.97901,14408512698.824335,68419.457098,-3.696876,141.802964,64.525031,70.610927,-28.606694,-661.967517,41.600044,-70.206741,-0.589041,48382616.569644,7336.907385,-9.372788,-5.675913,135.045892,25.533694,92.769145,-128.848449,3970.819359,-42.879761,-85.968687,0.835256,14871028.735403,1042.248421,-2.615716,1.081159,6.757072,116.117013,4.385407,33.279693,-46.646978,525.047231,-17.132885,-29.514092,0.75684,166953.952316,77.433933,16.313163,20.010038,25.685951,18.928879,127.652307,132.569872,121.421873,1276.523079,3.991874,128.642588,'class 2'
141.666687,125.573439,560.328861,514.672241,-6414.190308,712.542243,-197.870014,-0.742829,168416480159.97656,455918.383301,142.124189,121.456165,520.522748,470.98086,-5209.225477,657.030618,-186.049763,-0.770806,120926125453.37256,392090.214754,145.164884,96.030352,326.650281,207.953978,-12067.226571,373.270843,-165.31687,-0.984739,10123067440.925781,161770.554329,-3.040696,147.861178,55.153073,152.602777,-163.242519,3135.722228,21.537615,-184.78013,-1.324768,1292080934.197327,23771.491175,-5.73699,-2.696294,136.792159,21.142351,109.101874,-153.343615,5812.336482,-62.180382,-91.163232,0.86743,9944298.76725,464.328531,5.33203,8.372726,11.06902,116.125249,4.73385,34.313661,-48.222117,566.856245,-18.728921,-29.493195,0.773818,135432.916163,58.687243,25.998939,29.039635,31.735929,20.666909,129.17445,134.014883,123.365655,1291.744533,3.559904,129.612643,'class 2'
151.499939,167.900939,417.628106,133.344238,-135220.621826,591.006668,-457.66243,-0.898984,86194416072.20312,598569.291992,151.424402,158.941609,388.907238,105.747838,-119556.684095,541.23358,-435.485737,-0.93101,57874365040.99512,521475.913986,152.233906,106.838391,292.624954,-51.127411,-58489.44367,310.823981,-361.951407,-1.143372,2129182988.101563,241672.686569,-0.809505,151.400666,46.387444,224.385468,-259.903334,7575.575349,5.584161,-265.487485,-1.355008,2514559187.734375,37247.532117,0.023736,0.83324,137.601754,18.435491,117.791606,-165.939983,6827.52852,-71.508139,-94.431845,0.806928,7213682.41272,265.245987,13.822648,14.632153,13.798912,116.055237,5.336923,34.775327,-48.936642,586.848087,-19.594238,-29.342404,0.778001,113878.129687,47.643497,35.369165,36.178669,35.345429,21.546517,130.124611,135.438859,123.785074,1301.246158,3.78902,130.527922,'class 2'
162.666443,147.522444,787.847415,-508.980347,-13530.074463,374.576131,-883.5565,-1.154675,698380480536.9453,881062.883301,162.124591,136.688635,737.888719,-488.588024,-15548.493781,347.567405,-836.155423,-1.173815,549138490426.0054,779598.827745,159.155709,78.787458,499.982177,-386.830638,-16088.708078,211.216324,-598.046974,-1.297804,111751726017.92578,350743.820219,2.968882,153.238711,31.867057,277.904006,-338.180189,19561.780833,-24.075366,-314.104815,-1.411247,5375866500.585938,42542.687257,8.88588,5.916998,137.676402,18.169787,120.811615,-170.440006,7231.105196,-76.294157,-94.145849,-0.215504,5198294.204258,181.266512,24.448189,21.479307,15.562309,115.79135,6.499128,34.803721,-49.023668,591.307497,-20.17037,-28.853298,0.754483,91918.7945,38.335506,46.333241,43.364359,37.447361,21.885052,130.911995,137.203262,124.162244,1309.119994,4.309577,131.1216,'class 2'
166.389065,140.728782,911.268915,-723.114678,27038.392926,302.423813,-1025.53852,-1.239916,902467411939.9252,975238.908431,165.691756,129.270072,854.230079,-686.724161,19125.135094,283.004133,-969.728288,-1.254759,712913188476.1107,865650.302047,161.463258,69.436006,569.109689,-498.745374,-1953.404257,178.009718,-676.755103,-1.349288,148297034247.22876,387105.302885,4.228498,153.851468,27.026337,295.745696,-364.275659,23557.670381,-33.963082,-330.31257,-1.429996,6329752031.762404,44307.954431,11.840289,7.61179,137.701287,18.081208,121.818408,-171.940197,7365.647176,-77.889691,-94.050506,-0.556357,4526416.128415,153.269937,27.990469,23.76197,16.15018,115.703377,6.886577,34.813187,-49.05268,592.794149,-20.362437,-28.690243,0.746643,84598.122577,35.232464,49.988379,45.759881,38.148091,21.99791,131.174488,137.791468,124.287983,1311.744926,4.483118,131.319517,'class 2'
170.91629,135.476129,1050.747188,-1100.639282,128655.939209,119.479461,-1220.118741,-0.122019,1182904644909.1445,951349.131348,170.177571,123.140566,987.140074,-1040.897069,113586.530561,108.251172,-1149.148241,-0.119959,925865931537.0784,837061.232605,164.852546,62.684607,654.477801,-722.59639,54338.182357,46.497271,-769.093658,-0.097029,182769286501.9375,348548.891983,5.325025,153.990552,30.096376,317.077082,-413.390259,34907.152039,-84.912487,-328.477773,-0.27337,5504805393.082031,31935.063796,16.187019,10.861994,137.080041,20.532364,121.444217,-171.16394,7263.868725,-74.870653,-96.293287,-0.833215,8374392.179264,283.974652,33.09753,27.772505,16.910511,115.070814,8.966411,34.42669,-48.559515,583.838371,-20.90266,-27.656854,0.654164,55018.170336,23.196877,55.106757,49.781732,38.919738,22.009227,131.6705,140.212991,126.217038,1316.705004,4.494163,130.918515,'class 2'
169.943953,138.253862,1014.969643,-1083.748671,135488.595275,106.589176,-1190.33783,0.307482,1140345483635.6174,880604.715522,169.29506,126.042555,953.89264,-1026.886421,121963.164318,93.032629,-1119.919051,0.312314,887682376269.4852,770166.231408,164.444174,66.667787,636.855118,-722.617234,63681.374359,24.790823,-747.40805,0.354761,169899388145.90552,311455.67726,4.850885,153.62844,34.346796,312.294677,-412.367873,36027.010631,-95.306287,-317.061589,0.124718,4593904739.274563,26633.49051,15.66662,10.815734,136.856344,21.408564,120.648317,-169.905091,7140.249255,-72.80056,-97.104531,-0.698292,10105098.815867,346.211453,32.438716,27.587831,16.772096,114.918579,9.40149,34.291531,-48.375766,579.861707,-20.95472,-27.421046,0.62856,50037.132714,21.253093,54.376481,49.525596,38.709861,21.937765,131.660872,140.628151,126.776314,1316.608717,4.382159,130.652895,'class 2'
164.249288,143.413754,896.876174,-883.179919,60893.973634,206.99143,-1090.171309,1.065722,879947285947.1777,869926.93504,163.969612,132.601379,841.378466,-847.086749,62147.851425,177.156542,-1024.2433,1.075407,677813614108.3525,745398.590803,161.188413,80.288577,562.398699,-645.84169,56162.678617,33.598881,-679.440554,1.151679,124551938380.8042,259151.918012,2.7812,151.698494,47.195284,283.769498,-383.542197,33957.378478,-104.280757,-279.261446,0.838018,2441944810.623078,15471.481749,12.271118,9.489919,135.975644,24.135019,117.444113,-164.25266,6576.667542,-64.19783,-100.05483,-0.399665,19163410.333253,744.484111,27.993968,25.212768,15.72285,114.400564,10.699014,33.753249,-47.621843,562.88938,-20.878078,-26.743764,0.532096,39161.787839,17.227138,49.569048,46.787848,37.29793,21.57508,131.188,139.966143,127.065671,1311.879985,3.956332,129.964361,'class 2'
156.25,110.573203,667.768372,-335,-124980,483.855254,-818.85524,0.9131,318143628512,902194,156.206303,105.39384,621.848053,-344.863388,-102216.386719,429.785086,-774.648476,0.92112,247193104774,769866.296875,155.425121,78.525117,408.799545,-386.675812,-8517.555176,150.22451,-536.900307,0.982736,54500582912,245907.222656,0.781181,149.763451,52.629619,236.415287,-317.065163,23246.284668,-78.450986,-238.614182,0.176791,1449361056,12976.240234,6.442852,5.661671,135.609203,24.483047,117.474918,-162.054031,6211.219116,-54.790698,-107.263334,-0.346208,38827479.75,1548.884727,20.597099,19.815918,14.154247,114.153419,11.08099,33.491476,-47.231297,553.550003,-20.594085,-26.637212,0.46405,41017.089844,18.322991,42.052883,41.271702,35.610031,21.455784,130.287064,137.072735,125.05592,1302.870636,3.663191,129.981731,'class 2'
150.5,106.525213,575.763123,-52,-291074,716.310913,-768.310913,0.550987,2951663616,1167016,150.36599,103.756186,532.019531,-84.272247,-246384.148438,643.29715,-727.569397,0.556082,7538128256,992674.5625,149.859169,89.725674,328.944031,-239.360596,-58638.632813,255.549393,-494.909973,0.596517,18944294912,292982.289063,0.506821,146.327736,64.543427,188.649956,-248.006546,12241.154297,-44.794344,-203.212204,0.370179,772134784,12548.745117,4.038254,3.531433,134.278519,27.828459,112.536724,-152.321442,5200.134521,-41.454992,-110.866451,-0.256025,57341534,2432.800354,16.087471,15.58065,12.049217,113.516838,12.417044,32.6726,-46.04911,525.625549,-20.006977,-26.042133,0.342122,38962.638672,18.30914,36.849152,36.342331,32.810898,20.761681,129.031723,132.992691,123.375,1290.317261,2.999141,129.295692,'class 2'
151.555691,85.452064,548.923468,-130.678935,-209608.156059,586.337965,-717.016901,0.502631,29074876118.643448,908780.282162,151.096828,84.377913,509.338211,-147.651192,-179212.993376,531.112069,-678.763256,0.507789,25654960347.67427,779738.526594,148.984003,80.263517,321.948624,-230.280604,-48398.696591,234.267281,-464.547879,0.539777,15804832045.508131,252956.117507,2.112825,145.300482,62.532525,189.816667,-221.661881,7707.642054,-14.15604,-207.505844,0.302494,755261341.34662,21809.871768,5.796346,3.683521,133.918139,28.009617,112.763491,-150.449878,4915.491369,-36.655659,-113.79422,-0.242705,67954125.70134,3069.774584,17.17869,15.065865,11.382343,113.340446,12.617875,32.412928,-45.647477,516.082354,-19.583459,-26.064019,0.328647,43988.107167,21.298691,37.756382,35.643557,31.960036,20.577692,128.559519,133.452147,122.286905,1285.595213,3.567658,129.113617,'class 2'
148.666992,78.229529,583.643733,-285.341492,-135960.85022,447.918288,-733.259784,0.417718,81958438227.44531,749144.295288,148.360725,78.252649,543.21911,-278.394013,-119134.773609,413.335626,-691.729644,0.424147,64677088671.760254,651577.965885,146.369181,80.180873,345.356242,-234.575171,-44110.366832,230.787128,-465.362302,0.449068,17087234242.336182,248417.483711,1.991543,142.588721,62.906143,192.472482,-170.631074,-1183.039065,46.660911,-217.291988,0.221404,739111880.774902,40447.864055,5.772004,3.780461,132.728016,29.549585,110.062036,-142.964989,4141.133827,-27.488355,-115.476635,-0.215587,78980860.062622,4024.082259,15.632709,13.641166,9.860705,112.80361,13.438751,31.63445,-44.484909,489.167621,-18.704105,-25.780804,0.265377,49661.555721,25.499299,35.557114,33.565571,29.78511,19.924405,127.503791,133.884562,119.657435,1275.037924,4.652524,128.63136,'class 2'
