 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,points
3634,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,62,255,0,255,255,255,920.32258065,603.96774194,920.32258065,603.96774194,29.21320344,916,599,9,10,10.31778072,7.65095265,62.49483027,0.91294200,11.40175425,15810,255,NaN,NaN,100,15810,917,609,52.12501635,8.48528137,1.34856157,0.74153084,0.87323944,1
3635,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,1,255,0,255,255,255,366.50000000,600.50000000,366.50000000,600.50000000,2.82842712,366,600,1,1,1.12837917,1.12837917,0.00000000,1.00000000,1.41421356,255,255,NaN,NaN,100,255,366,600,135.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0
3636,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,57,255,0,255,255,255,876.81578947,608.99122807,876.81578947,608.99122807,29.21320344,872,605,11,8,10.58162314,6.85855592,16.94010258,0.83931765,11.70469991,14535,255,NaN,NaN,100,14535,872,612,19.98310652,7.64852927,1.54283544,0.64815727,0.85074627,1
3637,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,8,255,0,255,255,255,770.62500000,610.12500000,770.62500000,610.12500000,10.48528137,769,609,4,3,4.24235084,2.40100754,23.19859051,0.91440727,5.00000000,2040,255,NaN,NaN,100,2040,769,612,36.86989765,3.00000000,1.76690442,0.56596157,0.84210526,0
3638,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,55,255,0,255,255,255,763.13636364,614.28181818,763.13636364,614.28181818,28.97056275,758,610,10,8,11.71575464,5.97726541,29.37465096,0.82349068,12.20655562,14025,255,NaN,NaN,100,14025,758,618,34.99202020,6.68844482,1.96005261,0.51019039,0.88709677,1
3639,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,54,255,0,255,255,255,197.98148148,617.83333333,197.98148148,617.83333333,28.62741700,193,613,10,9,11.60802010,5.92305448,144.00324168,0.82801708,12.20655562,13770,255,NaN,NaN,100,13770,193,614,145.00797980,6.93375245,1.95980303,0.51025536,0.85039370,1
3640,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,105,255,0,255,255,255,375.33809524,619.70000000,375.33809524,619.70000000,41.45584412,369,613,12,13,14.41351215,9.27533490,60.39357144,0.76776381,15.00000000,26775,255,NaN,NaN,100,26775,369,624,36.86989765,10.11059533,1.55396137,0.64351664,0.87136929,1
3641,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,49,255,0,255,255,255,151.96938776,626.54081633,151.96938776,626.54081633,28.62741700,146,622,11,8,9.89678575,6.30393941,153.16567159,0.75134883,11.70469991,12495,255,NaN,NaN,100,12495,146,625,160.01689348,7.07106781,1.56993669,0.63696836,0.81666667,0
3642,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,34,255,0,255,255,255,553.44117647,632.17647059,553.44117647,632.17647059,29.79898987,551,627,5,10,9.74457793,4.44248533,85.86013391,0.48115577,10.44030651,8670,255,NaN,NaN,100,8670,551,637,73.30075577,5.00000000,2.19349693,0.45589305,0.76404494,1
3643,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,18,255,0,255,255,255,361.88888889,631.22222222,361.88888889,631.22222222,20.14213562,359,628,5,7,7.12453560,3.21681483,54.83063834,0.55753397,8.60232527,4590,255,NaN,NaN,100,4590,359,635,54.46232221,4.47213595,2.21477952,0.45151221,0.73469388,0
